TYPEID,TIME,ACTIVITYID
31397,3000,1
31397,1050,3
31397,1050,4
31397,2400,5
31397,15600,8
31399,6000,1
31399,2100,3
31399,2100,4
31399,4800,5
31399,30900,8
31401,15000,1
31401,5250,3
31401,5250,4
31401,12000,5
31403,30000,1
31403,10500,3
31403,10500,4
31403,24000,5
31405,60000,1
31405,21000,3
31405,21000,4
31405,48000,5
31407,1500,1
31407,525,3
31407,525,4
31407,1200,5
31407,7200,8
31409,3000,1
31409,1050,3
31409,1050,4
31409,2400,5
31409,15600,8
31411,6000,1
31411,2100,3
31411,2100,4
31411,4800,5
31411,30900,8
31413,15000,1
31413,5250,3
31413,5250,4
31413,12000,5
31415,30000,1
31415,10500,3
31415,10500,4
31415,24000,5
31417,60000,1
31417,21000,3
31417,21000,4
31417,48000,5
31419,1500,1
31419,525,3
31419,525,4
31419,1200,5
31419,7200,8
31421,3000,1
31421,1050,3
31421,1050,4
31421,2400,5
31421,15600,8
31423,6000,1
31423,2100,3
31423,2100,4
31423,4800,5
31423,30900,8
31425,15000,1
31425,5250,3
31425,5250,4
31425,12000,5
31427,30000,1
31427,10500,3
31427,10500,4
31427,24000,5
31429,60000,1
31429,21000,3
31429,21000,4
31429,48000,5
31431,1500,1
31431,525,3
31431,525,4
31431,1200,5
31431,7200,8
31433,3000,1
31433,1050,3
31433,1050,4
31433,2400,5
31433,15600,8
31435,6000,1
31435,2100,3
31435,2100,4
31435,4800,5
31435,30900,8
31437,15000,1
31437,5250,3
31437,5250,4
31437,12000,5
31439,30000,1
31439,10500,3
31439,10500,4
31439,24000,5
31441,60000,1
31441,21000,3
31441,21000,4
31441,48000,5
31443,1500,1
31443,525,3
31443,525,4
31443,1200,5
31443,7200,8
31445,3000,1
31445,1050,3
31445,1050,4
31445,2400,5
31445,15600,8
31447,6000,1
31447,2100,3
31447,2100,4
31447,4800,5
31447,30900,8
31449,15000,1
31449,5250,3
31449,5250,4
31449,12000,5
31451,30000,1
31451,10500,3
31451,10500,4
31451,24000,5
31453,60000,1
31453,21000,3
31453,21000,4
31453,48000,5
31455,1500,1
31455,525,3
31455,525,4
31455,1200,5
31455,7200,8
31457,3000,1
31457,1050,3
31457,1050,4
31457,2400,5
31457,15600,8
31459,6000,1
31459,2100,3
31459,2100,4
31459,4800,5
31459,30900,8
31461,15000,1
31461,5250,3
31461,5250,4
31461,12000,5
31463,30000,1
31463,10500,3
31463,10500,4
31463,24000,5
31465,60000,1
31465,21000,3
31465,21000,4
31465,48000,5
31467,1500,1
31467,525,3
31467,525,4
31467,1200,5
31467,7200,8
31469,3000,1
31469,1050,3
31469,1050,4
31469,2400,5
31469,15600,8
31471,6000,1
31471,2100,3
31471,2100,4
31471,4800,5
31471,30900,8
31473,15000,1
31473,5250,3
31473,5250,4
31473,12000,5
31475,30000,1
31475,10500,3
31475,10500,4
31475,24000,5
31477,60000,1
31477,21000,3
31477,21000,4
31477,48000,5
31479,1500,1
31479,525,3
31479,525,4
31479,1200,5
31479,7200,8
31481,3000,1
31481,1050,3
31481,1050,4
31481,2400,5
31481,15600,8
31483,6000,1
31483,2100,3
31483,2100,4
31483,4800,5
31483,30900,8
31485,15000,1
31485,5250,3
31485,5250,4
31485,12000,5
31487,30000,1
31487,10500,3
31487,10500,4
31487,24000,5
31489,60000,1
31489,21000,3
31489,21000,4
31489,48000,5
31491,1500,1
31491,525,3
31491,525,4
31491,1200,5
31491,7200,8
31493,3000,1
31493,1050,3
31493,1050,4
31493,2400,5
31493,15600,8
31495,6000,1
31495,2100,3
31495,2100,4
31495,4800,5
31495,30900,8
31497,15000,1
31497,5250,3
31497,5250,4
31497,12000,5
31499,30000,1
31499,10500,3
31499,10500,4
31499,24000,5
31501,60000,1
31501,21000,3
31501,21000,4
31501,48000,5
31503,1500,1
31503,525,3
31503,525,4
31503,1200,5
31503,7200,8
31505,3000,1
31505,1050,3
31505,1050,4
31505,2400,5
31505,15600,8
31507,6000,1
31507,2100,3
31507,2100,4
31507,4800,5
31507,30900,8
31509,15000,1
31509,5250,3
31509,5250,4
31509,12000,5
31511,30000,1
31511,10500,3
31511,10500,4
31511,24000,5
31513,60000,1
31513,21000,3
31513,21000,4
31513,48000,5
31515,1500,1
31515,525,3
31515,525,4
31515,1200,5
31515,7200,8
31517,3000,1
31517,1050,3
31517,1050,4
31517,2400,5
31517,15600,8
31519,6000,1
31519,2100,3
31519,2100,4
31519,4800,5
31519,30900,8
31521,15000,1
31521,5250,3
31521,5250,4
31521,12000,5
31523,30000,1
31523,10500,3
31523,10500,4
31523,24000,5
31525,60000,1
31525,21000,3
31525,21000,4
31525,48000,5
31527,1500,1
31527,525,3
31527,525,4
31527,1200,5
31527,7200,8
31529,3000,1
31529,1050,3
31529,1050,4
31529,2400,5
31529,15600,8
31531,6000,1
31531,2100,3
31531,2100,4
31531,4800,5
31531,30900,8
31533,15000,1
31533,5250,3
31533,5250,4
31533,12000,5
31535,30000,1
31535,10500,3
31535,10500,4
31535,24000,5
31537,60000,1
31537,21000,3
31537,21000,4
31537,48000,5
31539,1500,1
31539,525,3
31539,525,4
31539,1200,5
31539,7200,8
31541,3000,1
31541,1050,3
31541,1050,4
31541,2400,5
31541,15600,8
31543,6000,1
31543,2100,3
31543,2100,4
31543,4800,5
31543,30900,8
31545,15000,1
31545,5250,3
31545,5250,4
31545,12000,5
31547,30000,1
31547,10500,3
31547,10500,4
31547,24000,5
31549,60000,1
31549,21000,3
31549,21000,4
31549,48000,5
31551,1500,1
31551,525,3
31551,525,4
31551,1200,5
31551,7200,8
31553,3000,1
31553,1050,3
31553,1050,4
31553,2400,5
31553,15600,8
31555,6000,1
31555,2100,3
31555,2100,4
31555,4800,5
31555,30900,8
31557,15000,1
31557,5250,3
31557,5250,4
31557,12000,5
31559,30000,1
31559,10500,3
31559,10500,4
31559,24000,5
31561,60000,1
31561,21000,3
31561,21000,4
31561,48000,5
31563,1500,1
31563,525,3
31563,525,4
31563,1200,5
31563,7200,8
31565,3000,1
31565,1050,3
31565,1050,4
31565,2400,5
31565,15600,8
31567,6000,1
31567,2100,3
31567,2100,4
31567,4800,5
31567,30900,8
31569,15000,1
31569,5250,3
31569,5250,4
31569,12000,5
31571,30000,1
31571,10500,3
31571,10500,4
31571,24000,5
31573,60000,1
31573,21000,3
31573,21000,4
31573,48000,5
31575,1500,1
31575,525,3
31575,525,4
31575,1200,5
31575,7200,8
31577,3000,1
31577,1050,3
31577,1050,4
31577,2400,5
31577,15600,8
31579,6000,1
31579,2100,3
31579,2100,4
31579,4800,5
31579,30900,8
31581,15000,1
31581,5250,3
31581,5250,4
31581,12000,5
31583,30000,1
31583,10500,3
31583,10500,4
31583,24000,5
31585,60000,1
31585,21000,3
31585,21000,4
31585,48000,5
31587,1500,1
31587,525,3
31587,525,4
31587,1200,5
31587,7200,8
31589,3000,1
31589,1050,3
31589,1050,4
31589,2400,5
31589,15600,8
31591,6000,1
31591,2100,3
31591,2100,4
31591,4800,5
31591,30900,8
31593,15000,1
31593,5250,3
31593,5250,4
31593,12000,5
31595,30000,1
31595,10500,3
31595,10500,4
31595,24000,5
31597,60000,1
31597,21000,3
31597,21000,4
31597,48000,5
31599,1500,1
31599,525,3
31599,525,4
31599,1200,5
31599,7200,8
31601,3000,1
31601,1050,3
31601,1050,4
31601,2400,5
31601,15600,8
31603,6000,1
31603,2100,3
31603,2100,4
31603,4800,5
31603,30900,8
31605,15000,1
31605,5250,3
31605,5250,4
31605,12000,5
31607,30000,1
31607,10500,3
31607,10500,4
31607,24000,5
31609,1500,1
31609,525,3
31609,525,4
31609,1200,5
31609,7200,8
31611,3000,1
31611,1050,3
31611,1050,4
31611,2400,5
31611,15600,8
31613,6000,1
31613,2100,3
31613,2100,4
31613,4800,5
31613,30900,8
31615,15000,1
31615,5250,3
31615,5250,4
31615,12000,5
31617,30000,1
31617,10500,3
31617,10500,4
31617,24000,5
31619,60000,1
31619,21000,3
31619,21000,4
31619,48000,5
31621,1500,1
31621,525,3
31621,525,4
31621,1200,5
31621,7200,8
31623,3000,1
31623,1050,3
31623,1050,4
31623,2400,5
31623,15600,8
31625,6000,1
31625,2100,3
31625,2100,4
31625,4800,5
31625,30900,8
31627,15000,1
31627,5250,3
31627,5250,4
31627,12000,5
31629,30000,1
31629,10500,3
31629,10500,4
31629,24000,5
31631,60000,1
31631,21000,3
31631,21000,4
31631,48000,5
31633,1500,1
31633,525,3
31633,525,4
31633,1200,5
31633,7200,8
31635,3000,1
31635,1050,3
31635,1050,4
31635,2400,5
31635,15600,8
31637,6000,1
31637,2100,3
31637,2100,4
31637,4800,5
31637,30900,8
31639,15000,1
31639,5250,3
31639,5250,4
31639,12000,5
31641,30000,1
31641,10500,3
31641,10500,4
31641,24000,5
31643,60000,1
31643,21000,3
31643,21000,4
31643,48000,5
31645,1500,1
31645,525,3
31645,525,4
31645,1200,5
31645,7200,8
31647,3000,1
31647,1050,3
31647,1050,4
31647,2400,5
31647,15600,8
31649,6000,1
31649,2100,3
31649,2100,4
31649,4800,5
31649,30900,8
31651,15000,1
31651,5250,3
31651,5250,4
31651,12000,5
31653,30000,1
31653,10500,3
31653,10500,4
31653,24000,5
31655,60000,1
31655,21000,3
31655,21000,4
31655,48000,5
31657,1500,1
31657,525,3
31657,525,4
31657,1200,5
31657,7200,8
31659,3000,1
31659,1050,3
31659,1050,4
31659,2400,5
31659,15600,8
31661,6000,1
31661,2100,3
31661,2100,4
31661,4800,5
31661,30900,8
31663,15000,1
31663,5250,3
31663,5250,4
31663,12000,5
31665,30000,1
31665,10500,3
31665,10500,4
31665,24000,5
31667,60000,1
31667,21000,3
31667,21000,4
31667,48000,5
31669,1500,1
31669,525,3
31669,525,4
31669,1200,5
31669,7200,8
31671,3000,1
31671,1050,3
31671,1050,4
31671,2400,5
31671,15600,8
31673,6000,1
31673,2100,3
31673,2100,4
31673,4800,5
31673,30900,8
31675,15000,1
31675,5250,3
31675,5250,4
31675,12000,5
31677,30000,1
31677,10500,3
31677,10500,4
31677,24000,5
31679,60000,1
31679,21000,3
31679,21000,4
31679,48000,5
31681,1500,1
31681,525,3
31681,525,4
31681,1200,5
31681,7200,8
31683,3000,1
31683,1050,3
31683,1050,4
31683,2400,5
31683,15600,8
31685,6000,1
31685,2100,3
31685,2100,4
31685,4800,5
31685,30900,8
31687,15000,1
31687,5250,3
31687,5250,4
31687,12000,5
31689,30000,1
31689,10500,3
31689,10500,4
31689,24000,5
31691,60000,1
31691,21000,3
31691,21000,4
31691,48000,5
31693,1500,1
31693,525,3
31693,525,4
31693,1200,5
31693,7200,8
31695,3000,1
31695,1050,3
31695,1050,4
31695,2400,5
31695,15600,8
31697,6000,1
31697,2100,3
31697,2100,4
31697,4800,5
31697,30900,8
31699,15000,1
31699,5250,3
31699,5250,4
31699,12000,5
31701,30000,1
31701,10500,3
31701,10500,4
31701,24000,5
31703,60000,1
31703,21000,3
31703,21000,4
31703,48000,5
31705,1500,1
31705,525,3
31705,525,4
31705,1200,5
31705,7200,8
31707,3000,1
31707,1050,3
31707,1050,4
31707,2400,5
31707,15600,8
31709,6000,1
31709,2100,3
31709,2100,4
31709,4800,5
31709,30900,8
31711,15000,1
31711,5250,3
31711,5250,4
31711,12000,5
31713,30000,1
31713,10500,3
31713,10500,4
31713,24000,5
31715,60000,1
31715,21000,3
31715,21000,4
31715,48000,5
31717,1500,1
31717,525,3
31717,525,4
31717,1200,5
31717,7200,8
31719,3000,1
31719,1050,3
31719,1050,4
31719,2400,5
31719,15600,8
31721,6000,1
31721,2100,3
31721,2100,4
31721,4800,5
31721,30900,8
31723,15000,1
31723,5250,3
31723,5250,4
31723,12000,5
31725,30000,1
31725,10500,3
31725,10500,4
31725,24000,5
31727,60000,1
31727,21000,3
31727,21000,4
31727,48000,5
31729,1500,1
31729,525,3
31729,525,4
31729,1200,5
31729,7200,8
31731,3000,1
31731,1050,3
31731,1050,4
31731,2400,5
31731,15600,8
31733,6000,1
31733,2100,3
31733,2100,4
31733,4800,5
31733,30900,8
31735,15000,1
31735,5250,3
31735,5250,4
31735,12000,5
31737,30000,1
31737,10500,3
31737,10500,4
31737,24000,5
31739,60000,1
31739,21000,3
31739,21000,4
31739,48000,5
31741,1500,1
31741,525,3
31741,525,4
31741,1200,5
31741,7200,8
31743,3000,1
31743,1050,3
31743,1050,4
31743,2400,5
31743,15600,8
31745,6000,1
31745,2100,3
31745,2100,4
31745,4800,5
31745,30900,8
31747,15000,1
31747,5250,3
31747,5250,4
31747,12000,5
31749,30000,1
31749,10500,3
31749,10500,4
31749,24000,5
31751,60000,1
31751,21000,3
31751,21000,4
31751,48000,5
31753,1500,1
31753,525,3
31753,525,4
31753,1200,5
31753,7200,8
31755,3000,1
31755,1050,3
31755,1050,4
31755,2400,5
31755,15600,8
31757,6000,1
31757,2100,3
31757,2100,4
31757,4800,5
31757,30900,8
31759,15000,1
31759,5250,3
31759,5250,4
31759,12000,5
31761,30000,1
31761,10500,3
31761,10500,4
31761,24000,5
31763,60000,1
31763,21000,3
31763,21000,4
31763,48000,5
31765,1500,1
31765,525,3
31765,525,4
31765,1200,5
31765,7200,8
31767,3000,1
31767,1050,3
31767,1050,4
31767,2400,5
31767,15600,8
31769,6000,1
31769,2100,3
31769,2100,4
31769,4800,5
31769,30900,8
31771,15000,1
31771,5250,3
31771,5250,4
31771,12000,5
31773,30000,1
31773,10500,3
31773,10500,4
31773,24000,5
31775,60000,1
31775,21000,3
31775,21000,4
31775,48000,5
31777,1500,1
31777,525,3
31777,525,4
31777,1200,5
31777,7200,8
31779,3000,1
31779,1050,3
31779,1050,4
31779,2400,5
31779,15600,8
31781,6000,1
31781,2100,3
31781,2100,4
31781,4800,5
31781,30900,8
31783,15000,1
31783,5250,3
31783,5250,4
31783,12000,5
31785,30000,1
31785,10500,3
31785,10500,4
31785,24000,5
31787,60000,1
31787,21000,3
31787,21000,4
31787,48000,5
31789,1500,1
31789,525,3
31789,525,4
31789,1200,5
31789,7200,8
31791,3000,1
31791,1050,3
31791,1050,4
31791,2400,5
31791,15600,8
31793,6000,1
31793,2100,3
31793,2100,4
31793,4800,5
31793,30900,8
31795,15000,1
31795,5250,3
31795,5250,4
31795,12000,5
31797,30000,1
31797,10500,3
31797,10500,4
31797,24000,5
31799,60000,1
31799,21000,3
31799,21000,4
31799,48000,5
31801,1500,1
31801,525,3
31801,525,4
31801,1200,5
31801,7200,8
31803,3000,1
31803,1050,3
31803,1050,4
31803,2400,5
31803,15600,8
31805,6000,1
31805,2100,3
31805,2100,4
31805,4800,5
31805,30900,8
31811,15000,1
31811,5250,3
31811,5250,4
31811,12000,5
31813,30000,1
31813,10500,3
31813,10500,4
31813,24000,5
31815,60000,1
31815,21000,3
31815,21000,4
31815,48000,5
31817,1500,1
31817,525,3
31817,525,4
31817,1200,5
31817,7200,8
31819,3000,1
31819,1050,3
31819,1050,4
31819,2400,5
31819,15600,8
31821,6000,1
31821,2100,3
31821,2100,4
31821,4800,5
31821,30900,8
31823,15000,1
31823,5250,3
31823,5250,4
31823,12000,5
31825,30000,1
31825,10500,3
31825,10500,4
31825,24000,5
31827,60000,1
31827,21000,3
31827,21000,4
31827,48000,5
31865,300,1
31865,105,3
31865,105,4
31865,240,5
31867,600,1
31867,210,3
31867,210,4
31867,480,5
31869,900,1
31869,315,3
31869,315,4
31869,720,5
31871,900,1
31871,315,3
31871,315,4
31871,720,5
31873,300,1
31873,105,3
31873,105,4
31873,240,5
31875,600,1
31875,210,3
31875,210,4
31875,480,5
31877,900,1
31877,315,3
31877,315,4
31877,720,5
31879,900,1
31879,315,3
31879,315,4
31879,720,5
31881,300,1
31881,105,3
31881,105,4
31881,240,5
31883,600,1
31883,210,3
31883,210,4
31883,480,5
31885,900,1
31885,315,3
31885,315,4
31885,720,5
31887,900,1
31887,315,3
31887,315,4
31887,720,5
31889,300,1
31889,105,3
31889,105,4
31889,240,5
31891,600,1
31891,210,3
31891,210,4
31891,480,5
31893,900,1
31893,315,3
31893,315,4
31893,720,5
31895,900,1
31895,315,3
31895,315,4
31895,720,5
31897,900,1
31897,315,3
31897,315,4
31897,720,5
31899,900,1
31899,315,3
31899,315,4
31899,720,5
31901,2700,1
31901,945,3
31901,945,4
31901,2160,5
31903,2700,1
31903,945,3
31903,945,4
31903,2160,5
31905,900,1
31905,315,3
31905,315,4
31905,720,5
31907,900,1
31907,315,3
31907,315,4
31907,720,5
31909,900,1
31909,315,3
31909,315,4
31909,720,5
31911,900,1
31911,315,3
31911,315,4
31911,720,5
31917,1800,1
31917,630,3
31917,630,4
31917,1440,5
31919,1800,1
31919,630,3
31919,630,4
31919,1440,5
31923,900,1
31923,315,3
31923,315,4
31923,720,5
31925,900,1
31925,315,3
31925,315,4
31925,720,5
31927,900,1
31927,315,3
31927,315,4
31927,720,5
31929,900,1
31929,315,3
31929,315,4
31929,720,5
31931,1800,1
31931,630,3
31931,630,4
31931,1440,5
31933,1800,1
31933,630,3
31933,630,4
31933,1440,5
31943,1800,1
31943,630,3
31943,630,4
31943,1440,5
31945,1800,1
31945,630,3
31945,630,4
31945,1440,5
31947,2700,1
31947,945,3
31947,945,4
31947,2160,5
31949,1800,1
31949,630,3
31949,630,4
31949,1440,5
31951,900,1
31951,315,3
31951,315,4
31951,720,5
31953,900,1
31953,315,3
31953,315,4
31953,720,5
32026,1500,1
32026,525,3
32026,525,4
32026,1200,5
32026,7200,8
32028,3000,1
32028,1050,3
32028,1050,4
32028,2400,5
32028,15600,8
32030,15000,1
32030,5250,3
32030,5250,4
32030,12000,5
32032,30000,1
32032,10500,3
32032,10500,4
32032,24000,5
32034,1500,1
32034,525,3
32034,525,4
32034,1200,5
32034,7200,8
32036,3000,1
32036,1050,3
32036,1050,4
32036,2400,5
32036,15600,8
32038,15000,1
32038,5250,3
32038,5250,4
32038,12000,5
32040,30000,1
32040,10500,3
32040,10500,4
32040,24000,5
32042,1500,1
32042,525,3
32042,525,4
32042,1200,5
32042,7200,8
32044,3000,1
32044,1050,3
32044,1050,4
32044,2400,5
32044,15600,8
32046,15000,1
32046,5250,3
32046,5250,4
32046,12000,5
32048,30000,1
32048,10500,3
32048,10500,4
32048,24000,5
32050,1500,1
32050,525,3
32050,525,4
32050,1200,5
32050,7200,8
32052,3000,1
32052,1050,3
32052,1050,4
32052,2400,5
32052,15600,8
32054,15000,1
32054,5250,3
32054,5250,4
32054,12000,5
32056,30000,1
32056,10500,3
32056,10500,4
32056,24000,5
32058,1500,1
32058,525,3
32058,525,4
32058,1200,5
32058,7200,8
32060,3000,1
32060,1050,3
32060,1050,4
32060,2400,5
32060,15600,8
32062,15000,1
32062,5250,3
32062,5250,4
32062,12000,5
32064,30000,1
32064,10500,3
32064,10500,4
32064,24000,5
32066,1500,1
32066,525,3
32066,525,4
32066,1200,5
32066,7200,8
32068,3000,1
32068,1050,3
32068,1050,4
32068,2400,5
32068,15600,8
32070,1500,1
32070,525,3
32070,525,4
32070,1200,5
32070,7200,8
32072,3000,1
32072,1050,3
32072,1050,4
32072,2400,5
32072,15600,8
32074,15000,1
32074,5250,3
32074,5250,4
32074,12000,5
32076,30000,1
32076,10500,3
32076,10500,4
32076,24000,5
32078,15000,1
32078,5250,3
32078,5250,4
32078,12000,5
32080,30000,1
32080,10500,3
32080,10500,4
32080,24000,5
32082,1500,1
32082,525,3
32082,525,4
32082,1200,5
32082,7200,8
32084,3000,1
32084,1050,3
32084,1050,4
32084,2400,5
32084,15600,8
32086,15000,1
32086,5250,3
32086,5250,4
32086,12000,5
32088,30000,1
32088,10500,3
32088,10500,4
32088,24000,5
32090,1500,1
32090,525,3
32090,525,4
32090,1200,5
32090,7200,8
32092,3000,1
32092,1050,3
32092,1050,4
32092,2400,5
32092,15600,8
32094,15000,1
32094,5250,3
32094,5250,4
32094,12000,5
32096,30000,1
32096,10500,3
32096,10500,4
32096,24000,5
32208,6000,1
32208,2100,3
32208,2100,4
32208,4800,5
32210,12000,1
32210,4200,3
32210,4200,4
32210,9600,5
32306,18000,1
32306,6300,3
32306,6300,4
32306,14400,5
32308,18000,1
32308,6300,3
32308,6300,4
32308,14400,5
32310,18000,1
32310,6300,3
32310,6300,4
32310,14400,5
32312,18000,1
32312,6300,3
32312,6300,4
32312,14400,5
32326,12000,1
32326,4200,3
32326,4200,4
32326,9600,5
32341,12000,1
32341,4200,3
32341,4200,4
32341,9600,5
32343,12000,1
32343,4200,3
32343,4200,4
32343,9600,5
32345,12000,1
32345,4200,3
32345,4200,4
32345,9600,5
32415,1800,1
32415,630,3
32415,630,4
32415,1440,5
32437,1200,1
32437,420,3
32437,420,4
32437,960,5
32439,1200,1
32439,420,3
32439,420,4
32439,960,5
32441,1200,1
32441,420,3
32441,420,4
32441,960,5
32443,1200,1
32443,420,3
32443,420,4
32443,960,5
32445,36000,1
32445,12600,3
32445,12600,4
32445,28800,5
32773,900,1
32773,315,3
32773,315,4
32773,720,5
32775,900,1
32775,315,3
32775,315,4
32775,720,5
32781,2700,1
32781,945,3
32781,945,4
32781,2160,5
32783,300,1
32783,105,3
32783,105,4
32783,240,5
32789,6000,1
32789,2100,3
32789,2100,4
32789,4800,5
32791,12000,1
32791,4200,3
32791,4200,4
32791,9600,5
32800,300,1
32800,105,3
32800,105,4
32800,240,5
32802,300,1
32802,105,3
32802,105,4
32802,240,5
32804,300,1
32804,105,3
32804,105,4
32804,240,5
32810,900,1
32810,315,3
32810,315,4
32810,720,5
32812,10,1
32812,4200,3
32812,4200,4
32812,8,5
32818,3000,1
32818,1050,3
32818,1050,4
32818,2400,5
32820,3000,1
32820,1050,3
32820,1050,4
32820,2400,5
32839,900,1
32839,315,3
32839,315,4
32839,720,5
32841,9000,1
32841,3150,3
32841,3150,4
32841,7200,5
32843,9000,1
32843,3150,3
32843,3150,4
32843,7200,5
32845,9000,1
32845,3150,3
32845,3150,4
32845,7200,5
32847,9000,1
32847,3150,3
32847,3150,4
32847,7200,5
32849,9000,1
32849,3150,3
32849,3150,4
32849,7200,5
32854,900,1
32854,315,3
32854,315,4
32854,720,5
32855,900,1
32855,315,3
32855,315,4
32855,720,5
32858,1500,1
32858,525,3
32858,525,4
32858,1200,5
32859,300,1
32859,105,3
32859,105,4
32859,240,5
32860,600,1
32860,210,3
32860,210,4
32860,480,5
32861,900,1
32861,315,3
32861,315,4
32861,720,5
32862,1200,1
32862,420,3
32862,420,4
32862,960,5
32863,1200,1
32863,420,3
32863,420,4
32863,960,5
32864,1500,1
32864,525,3
32864,525,4
32864,1200,5
32865,900,1
32865,315,3
32865,315,4
32865,720,5
32866,600,1
32866,210,3
32866,210,4
32866,480,5
32867,300,1
32867,105,3
32867,105,4
32867,240,5
32868,300,1
32868,105,3
32868,105,4
32868,240,5
32869,600,1
32869,210,3
32869,210,4
32869,480,5
32870,900,1
32870,315,3
32870,315,4
32870,720,5
32871,1500,1
32871,525,3
32871,525,4
32871,1200,5
32873,12000,1
32873,4200,3
32873,4200,4
32873,9600,5
32875,9000,1
32875,3150,3
32875,3150,4
32875,7200,5
32877,9000,1
32877,3150,3
32877,3150,4
32877,7200,5
32879,9000,1
32879,3150,3
32879,3150,4
32879,7200,5
32881,6000,1
32881,2100,3
32881,2100,4
32881,4800,5
32881,63900,8
32982,300,1
32982,105,3
32982,105,4
32982,240,5
32984,6000,1
32984,2100,3
32984,2100,4
32984,4800,5
32986,6000,1
32986,2100,3
32986,2100,4
32986,4800,5
32988,6000,1
32988,2100,3
32988,2100,4
32988,4800,5
32990,6000,1
32990,2100,3
32990,2100,4
32990,4800,5
33004,1500,1
33004,525,3
33004,525,4
33004,1200,5
33006,1200,1
33006,420,3
33006,420,4
33006,960,5
33008,900,1
33008,315,3
33008,315,4
33008,720,5
33010,600,1
33010,210,3
33010,210,4
33010,480,5
33012,300,1
33012,105,3
33012,105,4
33012,240,5
33067,300,1
33067,105,3
33067,105,4
33067,240,5
33077,900,1
33077,315,3
33077,315,4
33077,720,5
33080,2100,3
33080,2100,4
33080,4800,5
33082,2100,3
33082,2100,4
33082,4800,5
33084,2100,3
33084,2100,4
33084,4800,5
33088,600,1
33088,210,3
33088,210,4
33088,480,5
33102,1800,1
33102,630,3
33102,630,4
33102,1440,5
33104,2700,1
33104,945,3
33104,945,4
33104,2160,5
33112,600,1
33112,210,3
33112,210,4
33112,480,5
33150,12000,1
33150,4200,3
33150,4200,4
33150,9600,5
33152,15000,1
33152,5250,3
33152,5250,4
33152,12000,5
33154,15000,1
33154,5250,3
33154,5250,4
33154,12000,5
33156,15000,1
33156,5250,3
33156,5250,4
33156,12000,5
33158,15000,1
33158,5250,3
33158,5250,4
33158,12000,5
33177,1800,1
33177,630,3
33177,630,4
33177,1440,5
33177,30900,8
33179,1800,1
33179,630,3
33179,630,4
33179,1440,5
33179,30900,8
33181,1800,1
33181,630,3
33181,630,4
33181,1440,5
33181,30900,8
33191,6000,1
33191,2100,3
33191,2100,4
33191,4800,5
33196,75,1
33196,210,3
33196,210,4
33196,60,5
33198,4680,1
33198,1638,3
33198,1638,4
33198,3744,5
33200,4680,1
33200,1638,3
33200,1638,4
33200,3744,5
33202,4680,1
33202,1638,3
33202,1638,4
33202,3744,5
33271,2700,1
33271,945,3
33271,945,4
33271,2160,5
33271,51000,8
33273,7020,1
33273,2457,3
33273,2457,4
33273,5616,5
33278,6000,1
33278,2100,3
33278,2100,4
33278,4800,5
33278,30900,8
33280,60000,1
33280,21000,3
33280,21000,4
33280,48000,5
33282,6000,1
33282,2100,3
33282,2100,4
33282,4800,5
33282,30900,8
33284,60000,1
33284,21000,3
33284,21000,4
33284,48000,5
33286,6000,1
33286,2100,3
33286,2100,4
33286,4800,5
33286,30900,8
33288,60000,1
33288,21000,3
33288,21000,4
33288,48000,5
33290,6000,1
33290,2100,3
33290,2100,4
33290,4800,5
33290,30900,8
33292,60000,1
33292,21000,3
33292,21000,4
33292,48000,5
33294,6000,1
33294,2100,3
33294,2100,4
33294,4800,5
33294,30900,8
33296,60000,1
33296,21000,3
33296,21000,4
33296,48000,5
33299,6000,1
33299,2100,3
33299,2100,4
33299,4800,5
33299,30900,8
33300,60000,1
33300,21000,3
33300,21000,4
33300,48000,5
33302,60000,1
33302,21000,3
33302,21000,4
33302,48000,5
33304,6000,1
33304,2100,3
33304,2100,4
33304,4800,5
33304,30900,8
33306,60000,1
33306,21000,3
33306,21000,4
33306,48000,5
33308,6000,1
33308,2100,3
33308,2100,4
33308,4800,5
33308,30900,8
33310,60000,1
33310,21000,3
33310,21000,4
33310,48000,5
33312,6000,1
33312,2100,3
33312,2100,4
33312,4800,5
33312,30900,8
33314,60000,1
33314,21000,3
33314,21000,4
33314,48000,5
33327,15000,1
33327,5250,3
33327,5250,4
33327,12000,5
33396,12000,1
33396,4200,3
33396,4200,4
33396,9600,5
33398,6000,1
33398,2100,3
33398,2100,4
33398,4800,5
33401,3600,1
33401,1260,3
33401,1260,4
33401,2880,5
33447,2700,1
33447,945,3
33447,945,4
33447,2160,5
33449,2700,1
33449,945,3
33449,945,4
33449,2160,5
33449,104400,8
33451,7020,1
33451,2457,3
33451,2457,4
33451,5616,5
33460,2700,1
33460,945,3
33460,945,4
33460,2160,5
33469,6000,1
33469,2100,3
33469,2100,4
33469,4800,5
33471,12000,1
33471,4200,3
33471,4200,4
33471,9600,5
33473,18000,1
33473,6300,3
33473,6300,4
33473,14400,5
33514,6000,1
33514,2100,3
33514,2100,4
33514,4800,5
33515,12000,1
33515,4200,3
33515,4200,4
33515,9600,5
33517,12000,1
33517,4200,3
33517,4200,4
33517,9600,5
33518,12000,1
33518,4200,3
33518,4200,4
33518,9600,5
33519,6000,1
33519,2100,3
33519,2100,4
33519,4800,5
33521,12000,1
33521,4200,3
33521,4200,4
33521,9600,5
33523,12000,1
33523,4200,3
